,atom_num,x,y,z,LJ_CO2,LJ_frame,Elec_CO2,Elec_frame,Total_pot
0,86.0,60.668,42.967,24.205,0.0108571908662577,1.966508934870035,65.3085163613602,118.22114561603289,185.5070281031294
0,87.0,59.7,43.436,24.641,0.03498258896572636,4.381259457752251,-32.55173699519304,-18.92098085673738,-47.05647580521244
0,88.0,71.364,51.094,8.213,0.8287301832430991,3.2471727076014303,-31.5052423638407,-89.58338184359725,-117.01272131659343
0,89.0,70.429,51.614,7.764,0.47914429495657085,1.4876465769055045,62.0676937633781,250.42461694194066,314.45910157718083
0,90.0,69.494,52.133,7.315,0.9129180303114336,1.2725067122419744,-28.265513565188886,-135.04120867119474,-161.1212974938302
0,91.0,70.483,29.179,32.84,0.5742988307065973,2.6237060241650725,-37.974227036861386,-37.23633929910402,-72.01256148109374
0,92.0,70.674,28.079,33.155,0.13320981199988152,2.3805635294406398,78.17728361155156,39.733069067183926,120.424126020176
0,93.0,70.864,26.979,33.471,0.19646926855366184,-1.9842037786354818,-39.72197610146137,33.40866180248948,-8.101048809053708
0,94.0,34.512,27.781,28.253,0.8698500840057473,2.383987523020376,-31.482154000607796,-72.84818927280357,-101.07650566638523
0,95.0,33.753,27.46,29.068,0.48668888518193365,2.3969741363731867,67.44655236060485,107.18301726748,177.51323264963997
0,96.0,32.993,27.139,29.884,0.5817444718610132,-1.4663451236687617,-34.14886845813462,-5.305473137426205,-40.33894224736858
0,97.0,90.465,57.855,45.724,0.08959627961295857,2.374765522915761,-40.11795716376031,33.92296218489132,-3.7306331763402696
0,98.0,90.428,56.745,45.387,0.03876684199217492,2.626120219395878,81.21880582686646,-110.26504896132909,-26.38135607307457
0,99.0,90.391,55.635,45.051,0.08204158214265864,-13.340471319707886,-41.200987533229416,122.92601664983745,68.4665993790428
0,100.0,24.125,6.67,5.236,0.26124237969118025,2.0594401105659346,-15.531199956551136,-121.82427022474893,-135.03478769104294
0,101.0,23.761,7.692,5.645,0.11213363930129243,2.073085082474571,31.001598955915796,217.4767397403436,250.66355741803525
0,102.0,23.397,8.715,6.054,0.21332858476724353,0.4272747147158206,-15.139759473056474,-66.3162717334689,-80.8154279070423
0,103.0,57.782,48.82,47.323,1.0192707815316384,4.37206117753795,-33.61037422944096,-15.502909382035513,-43.72195165240688
0,104.0,58.493,48.701,48.232,0.4145731359419642,2.6950929600945064,75.73799019631792,44.527308291779725,123.37496458413412
0,105.0,59.204,48.581,49.141,0.4255252874712364,6.682316997634547,-38.968315035352695,-24.597865817079082,-56.458338567325995
0,106.0,63.708,29.882,3.176,2.1106958395349347,3.2611137970784463,-16.968319553932112,-135.39445693612802,-146.99096685344676
0,107.0,62.851,29.996,2.403,0.8046133637382293,2.09491177037711,36.074550796238036,288.9402981606228,327.91437409097614
0,108.0,61.994,30.11,1.63,1.4309656475851438,4.721837432756025,-16.778701753585796,-153.81522756469383,-164.44112623793845
0,109.0,90.52,51.326,34.911,2.5437455177451294,6.319212500236992,-41.907423469692816,-12.790479447906815,-45.83494489961751
0,110.0,90.658,52.304,35.52,0.8692488942084692,4.11214656440622,88.34094994337264,29.93418631160037,123.25653171358769
0,111.0,90.796,53.282,36.129,1.1146517191970355,8.87541490516543,-44.05186747761978,-15.43445840151092,-49.49625925476823
0,112.0,63.27,25.413,29.587,0.6993149792683342,10.365416530053675,-35.12036584950436,-81.88084310125733,-105.93647744143968
0,113.0,62.417,24.964,28.941,0.7283685834132531,4.826267898446113,66.66298973378979,170.78008125221686,242.997707467866
0,114.0,61.564,24.515,28.296,-4.661931755262058,9.109088444388348,-29.739020408966727,-80.6721801821214,-105.96404390196183
0,115.0,52.158,47.806,24.508,0.11250927106525839,5.172901749064101,-30.546895403541267,-45.30371127874313,-70.56519566215503
0,116.0,51.097,48.252,24.366,0.06686356039313705,1.8467386888968826,60.71778893800206,152.44748622786526,215.07887741515734
0,117.0,50.035,48.699,24.224,0.22680284716421112,2.0760671278704876,-30.39475225496055,-87.28193878801069,-115.37382106793655
0,118.0,43.944,37.382,7.235,0.15379979953282957,2.962502458832196,-21.312264644009417,-135.60374694562333,-153.7997093312677
0,119.0,44.979,37.024,7.617,0.05630789090762506,2.1184325849840633,43.118757965020905,270.8319279834241,316.1254264243367
0,120.0,46.015,36.666,7.998,0.12486124510614832,3.047708599222821,-21.772956997983254,-130.7242675059058,-149.32465465956008
0,121.0,57.094,18.782,27.682,0.20097084284215852,0.28016109360061775,-31.260650002726,6.280679129171918,-24.498838937111305
0,122.0,56.289,19.08,26.902,0.09252077389943095,2.0504392250571843,61.80139169717586,71.3361260849108,135.28047778104326
0,123.0,55.485,19.378,26.121,0.1989933494308661,1.8341273879245377,-30.617809441755444,-49.95978239024202,-78.54447109464206
0,124.0,75.235,29.049,39.858,0.06010454631644186,0.07929151642182841,-42.6481754644117,40.7332975306755,-1.775481870997929
0,125.0,74.641,28.807,38.892,0.034442182145592436,2.402657568028037,83.64753691014268,3.5652578691197463,89.64989452943605
0,126.0,74.046,28.566,37.925,0.14855066132470185,5.050415366925131,-40.825252920114536,-19.261772404773595,-54.888059296638296
0,127.0,91.197,51.453,11.301,0.03858097000891449,1.2566064379066133,-30.110208211002885,-127.43830438644949,-156.25332518953684
0,128.0,90.884,51.484,12.417,0.021737701847415462,1.483359023727791,65.45316080348995,227.53758197341395,294.4958395024791
0,129.0,90.571,51.515,13.534,0.06538293325092898,4.0513184833393545,-35.420746681975764,-73.04521964425517,-104.34926490964065
0,130.0,54.241,26.833,40.819,0.4073554358427866,1.6207235986649229,-39.661874433199614,6.534045938497842,-31.09974946019406
0,131.0,55.27,26.78,41.352,0.247523964951658,2.153451381966342,79.10815869254682,76.93657623427214,158.44571027373695
0,132.0,56.299,26.728,41.885,0.4807993385169542,2.5175767722062914,-38.57406153572605,-53.74822453630513,-89.32390996130795
0,133.0,40.044,33.077,3.933,0.7305956109720316,-3.7761147565396245,-21.24423983746573,-57.22905986090109,-81.51881884393441
0,134.0,40.127,33.085,5.09,0.2357166029179481,2.4654638883811195,43.086545272514904,209.3653683709492,255.15309413476317
0,135.0,40.209,33.093,6.247,0.3197838622455301,2.8712067580312612,-21.382332462048698,-119.2824117090532,-137.4737535508251
0,136.0,57.332,12.722,34.877,0.4240500752454059,6.237008085943611,-32.79975345812952,-80.78150761778654,-106.92020291472704
0,137.0,57.797,12.679,33.815,0.11518296932995738,3.9872099335678817,66.7673799532158,163.69630827908074,234.56608113519437
0,138.0,58.262,12.637,32.753,0.16786914923701696,10.442112729868288,-33.455216085948834,-82.54470406961299,-105.38993827645652
0,139.0,40.398,49.239,17.901,0.1099054703338068,3.317251379424025,-30.403297331155482,-14.335076528588917,-41.311217009986564
0,140.0,40.008,49.839,18.815,0.10354820925381039,2.2873299445146644,63.383165841948,134.14281389801124,199.9168578937277
0,141.0,39.619,50.439,19.728,0.5846442306112695,2.5453666876246857,-33.69724108642883,-90.22501922685765,-120.79224939505053
0,142.0,38.271,11.87,16.667,0.22731478000256267,3.857696173549247,-21.139690199456993,-97.50918465392607,-114.56386389983126
0,143.0,37.198,11.995,16.244,0.24033389699818491,2.0094727146985845,39.3083423596602,204.76405361962415,246.32220259098114
0,144.0,36.125,12.119,15.821,1.3421628745554601,5.452064986868,-16.823251080877462,-105.58041973393968,-115.60944295339368
0,145.0,55.25,48.611,45.093,0.8924803243344346,2.05886107986848,-45.75845267736991,-21.651842612106577,-64.45895388527357
0,146.0,56.262,49.05,44.734,0.3549791788491586,2.291238793261948,94.60622851821326,4.959897568288966,102.21234405861333
0,147.0,57.274,49.488,44.376,0.4165807161144514,-10.175948825998036,-45.969290185869866,56.61334698220403,0.8846886864505805
0,148.0,84.374,38.363,46.179,1.2087410326876886,9.487112626397359,-44.06547751079733,21.876691316226403,-11.492932535485881
0,149.0,84.96,38.424,47.178,0.3936101627290642,5.670062810355216,89.02759319197892,-29.34686458118944,65.74440158387377
0,150.0,85.546,38.486,48.178,0.35678180124906206,12.226836029553008,-45.69537485744775,14.385586480949451,-18.726170545696235
0,151.0,69.513,23.481,9.708,0.8224840017698787,1.6904275672191547,-36.22345180917107,-61.51393939622623,-95.22447963640826
0,152.0,68.827,23.131,10.575,0.5888618655189369,1.8349590059834247,69.82124791199875,78.58066599715882,150.82573478065993
0,153.0,68.14,22.781,11.442,1.0983088494658015,1.9819647932924365,-32.816607274683896,14.81441473180988,-14.92191890011578
0,154.0,50.901,17.154,41.834,0.05465054638960426,1.9266427000642745,-36.121187613012005,-58.39697091062532,-92.53686527718344
0,155.0,50.006,17.675,41.31,0.020184244646318406,2.072507480727963,72.11874568174309,85.70712055346264,159.91855796058002
0,156.0,49.112,18.196,40.786,0.04336791520788565,-3.199218891209483,-36.08699547589171,10.209055150072517,-29.03379130182079
0,157.0,79.298,62.198,44.326,0.06291321698584872,2.412135017351718,-38.74562364925391,138.45499431053506,102.1844188956187
0,158.0,80.257,62.448,44.928,0.02438330845145578,2.1329064679419822,77.25886449499626,-177.12895866908804,-97.71280439769833
0,159.0,81.216,62.699,45.53,0.05600903840224026,2.0377569333211865,-38.57471551931688,71.50590928774257,35.024959740149114
0,160.0,50.101,53.642,42.556,0.37446285833951487,-4.10190316470083,-37.66814931854884,17.299902688609546,-24.095686936300613
0,161.0,49.324,52.795,42.716,0.19650135342519137,2.461978425081932,75.17261810169965,77.47596332738289,155.30706120758967
0,162.0,48.548,51.948,42.875,0.4137923982174171,2.7814768216475283,-37.58043548651796,-56.75426228591443,-91.13942855256744
0,163.0,43.96,41.445,0.002,0.2118736339873399,5.960563512895513,-18.922574477651253,-140.8788410137579,-153.6289783445263
0,164.0,43.22,42.325,0.156,0.18298086428859445,4.922142450483897,38.80108273968861,281.92689839663785,325.83310445109896
0,165.0,42.48,43.205,0.31,0.8423376416158035,6.940895235133732,-19.970646943637053,-132.60766416696092,-144.79507823384844
0,166.0,71.107,25.033,44.401,0.132104318573908,-4.4094135104579895,-39.098509280794275,52.932789159686244,9.55697068700789
0,167.0,70.108,24.943,44.985,0.10004429061990035,1.8149571491023002,78.46290901530607,2.0129262109278323,82.3908366659561
0,168.0,69.11,24.852,45.568,0.4568287549159298,1.663544930514372,-39.774834595588715,-18.186745659870862,-55.84120657002927
0,169.0,29.981,15.867,16.905,1.004762750948847,7.140972812362042,-24.31885581486922,-129.05284380178716,-145.22596405334548
0,170.0,29.162,15.265,17.463,0.3942463695824969,3.4432113722133617,50.11260101795393,270.46386344449394,324.4139222042437
0,171.0,28.343,14.662,18.021,0.506430122512927,5.307662327910766,-24.572038705773053,-134.0208376608691,-152.77878391621846
0,172.0,27.59,39.582,2.59,0.11638159046126453,4.133979774985267,-17.120134113751572,-164.5322990458188,-177.40207179412386
0,173.0,28.632,39.489,3.092,0.056823133537027434,2.4036152827348087,35.70839614942058,306.50788147837653,344.67671604406894
0,174.0,29.674,39.397,3.593,0.11760399120267374,4.844618411758776,-18.464535463206474,-135.28640873185302,-148.78872179209804
0,175.0,59.197,7.104,17.682,0.3921492610782219,8.473296604861138,-23.8921488749087,-81.19311905444847,-96.21982206341781
0,176.0,58.575,6.381,17.022,0.2908371140655163,5.754536770507617,48.097023216849145,164.92036325866286,219.06276036008512
0,177.0,57.953,5.657,16.363,0.72617750176023,11.002469267073515,-23.37893988954633,-82.7261668798278,-94.37646000054039
0,178.0,62.728,54.747,33.491,0.038129284112583324,-2.706404003093689,-35.6134586779741,41.50107525167534,3.2193418547201347
0,179.0,63.58,54.178,32.949,0.019772471584482088,2.0496309022073658,71.17857789858999,9.569726596291986,82.81770786867382
0,180.0,64.433,53.608,32.407,0.046767990941474165,2.6986023404017625,-35.675039648752225,-25.00398891146394,-57.93365822887293
0,181.0,52.729,39.496,36.473,0.44764233460222513,-6.317201958801582,-44.87407795552359,-5.30401075475578,-56.04764833447872
0,182.0,53.316,40.26,37.118,0.3040502408156875,1.1572748019596797,89.46582678870817,108.58238392416064,199.50953575564418
0,183.0,53.903,41.024,37.764,1.2652710223078492,4.410206095899866,-44.28104573826145,-73.86113843572657,-112.4667070557803
0,184.0,29.766,22.745,36.275,0.4733611376825531,4.115029044962205,-33.63156415786742,-88.5594184775744,-117.60259245279707
0,185.0,29.99,23.877,36.162,0.13701871357768178,2.937445523328118,65.74099205063199,132.58445532023467,201.39991160777245
0,186.0,30.214,25.01,36.048,0.18613808058506226,-7.055635871767219,-32.2053223563849,-7.5298417348635285,-46.604661882430584
0,187.0,48.028,16.068,5.699,1.9036182210643018,2.458886559448316,-19.057227171434256,-149.96137020929092,-164.65609260021256
0,188.0,49.176,16.205,5.609,0.6914508164477683,0.754927246897426,39.76782971811979,310.47777494188415,351.69198272334916
0,189.0,50.325,16.343,5.519,0.7659890060482506,3.117472695755101,-19.133553859617802,-148.63460940644632,-163.88470156426075
0,190.0,71.413,16.194,6.563,0.08344853332648448,0.8994448370247413,-29.0874039003526,153.9622415985837,125.85773106858231
0,191.0,71.786,17.287,6.665,0.045547682826062405,1.4133844675811122,59.72250763804326,-130.56688509111146,-69.38544530266103
0,192.0,72.159,18.381,6.767,0.1392416764305644,1.5349707027934176,-30.82573120590942,16.13963018661436,-13.011888640071078
0,193.0,73.741,41.802,14.628,0.10215770221731094,2.849569974548776,-33.48385074366271,-131.16915572409923,-161.70127879099584
0,194.0,72.834,41.198,14.229,0.0996050546766477,2.442112235264374,66.32278036004354,230.39649665823472,299.26099430821927
0,195.0,71.928,40.594,13.83,0.41054474609800634,-0.8902516886096139,-32.83085805680483,-77.10854734709027,-110.4191123464067
0,196.0,60.569,34.986,15.273,2.209337735091083,8.758590667965462,-21.396821801908693,-83.85505150384007,-94.28394490269223
0,197.0,61.476,35.625,14.934,0.9447073456299244,5.372895552781353,55.469821845169626,205.2594433471773,267.0468680907582
0,198.0,62.383,36.264,14.596,0.7854361295184088,11.930789061508342,-29.605454068180894,-115.78804547316496,-132.6772743503191
0,199.0,97.835,51.415,31.034,0.600420649002269,-0.014997728568665856,-46.331726303329695,33.669993114215444,-12.07631026868065
0,200.0,98.632,51.589,30.211,0.5064126295676296,1.7150567894804272,89.90658921620991,33.10784374428121,125.23590237953918
0,201.0,99.43,51.764,29.387,0.7637063274929772,1.515270682464266,-41.97581743173849,-36.91067184982966,-76.60751227161091
0,202.0,62.92,9.575,24.579,0.03173217436654199,1.5770045558800292,-31.606872390333596,-57.53608136111013,-87.53421702119715
0,203.0,61.764,9.504,24.515,0.01912247667320889,1.6997320678878243,62.945230493954476,87.90197222995384,152.56605726846936
0,204.0,60.608,9.434,24.451,0.05357812346204268,4.444609027617577,-31.2129088435624,-3.2061766146692885,-29.92089830715207
0,205.0,34.92,19.691,26.688,0.2222900265665168,1.816849026725615,-26.205433842520574,-74.84693746583969,-99.01323225506813
0,206.0,33.908,19.367,27.154,0.09416897453253772,1.9177256930845583,50.87533217551726,127.99021580081106,180.87744264394541
0,207.0,32.897,19.043,27.62,0.19103532098658224,2.723441883032232,-24.808208654744615,-30.996022098392793,-52.889753549118595
0,208.0,87.108,50.213,20.29,0.17406015933153685,-3.891574215078377,-47.504561748028365,-42.339980489044066,-93.56205629281928
0,209.0,86.24,49.461,20.453,0.07729758212624642,2.2539393512213657,91.94381009824463,180.9088054421649,275.18385247375716
0,210.0,85.372,48.709,20.616,0.17074295089636446,2.0665326326904903,-44.62089206269105,-104.13866259643044,-146.52227907553464
0,211.0,41.659,18.459,41.179,0.04327658487279456,6.052918437992505,-35.824131378025584,-13.962645048090266,-43.69058140325055
0,212.0,40.86,18.008,41.889,0.022050384397157133,1.9108910160000097,71.69671165944025,106.7402290736528,180.36988213349022
0,213.0,40.061,17.558,42.6,0.06724608563542532,1.9612381617810646,-35.972701657336245,-67.6933035649124,-101.63752097483216
0,214.0,46.592,49.543,27.995,0.27245359026519406,2.0856563747714953,-32.69913068464323,-84.31066263353969,-114.65168335314624
0,215.0,46.226,48.518,28.396,0.09040588075725778,2.159862895705303,64.77210268506944,133.22250721327907,200.24487867481108
0,216.0,45.859,47.494,28.797,0.15905956715850847,-1.3274253037270378,-32.1870795063893,-11.927211990710425,-45.28265723366826
0,217.0,88.084,55.265,33.497,0.6614767108273857,-6.821751273911685,-39.38949850379685,65.80830717844825,20.258534111567094
0,218.0,87.223,54.545,33.203,0.21832871110919358,2.2470975720150443,79.31338525677141,-18.19255354650081,63.586257993394845
0,219.0,86.362,53.826,32.908,0.3050764503919101,2.3317326641548553,-40.59449355526479,-9.565443413409152,-47.52312785412718
0,220.0,38.5,8.12,10.713,0.34172820129746473,5.779633307436613,-19.18424971514989,-145.7555816629456,-158.8184698693614
0,221.0,38.246,7.001,10.543,0.33453376494817255,2.7909900508101244,39.363865484294216,285.89260075102635,328.38199005107884
0,222.0,37.992,5.882,10.373,0.9858955719960826,5.146788587314305,-20.133987232902665,-130.98351362162444,-144.98481669521672
0,223.0,21.156,25.079,13.876,0.2946597074938266,7.066062354154488,-12.9219611793454,-162.57573409824673,-168.1369732159438
0,224.0,21.102,25.045,15.034,0.3295132410496604,4.594284658435117,27.39129883231939,335.1487485782395,367.46384531004367
0,225.0,21.047,25.012,16.192,1.8074687135011072,8.328909098623424,-14.307653198854654,-167.01438373060014,-171.18565911733026
