,atom_num,x,y,z,LJ_CO2,LJ_frame,Elec_CO2,Elec_frame,Total_pot
0,45.0,44.129,40.22,7.415,0.12468313549271867,0.3576145753218844,14.487156553453831,-85.02956080667359,-70.06010654240515
0,46.0,91.482,60.244,44.15,0.6147746884392599,4.396196290617042,-23.53149690256286,-69.00186341930431,-87.52238934281087
0,47.0,90.532,60.077,43.505,0.3600996922649744,1.6842175204609944,51.31822106925858,140.40024405468085,193.7627823366654
0,48.0,89.583,59.91,42.86,0.897790496240733,2.2479875158720044,-27.2525094664886,-70.24175520253603,-94.34848665691189
0,49.0,60.932,15.125,15.253,0.4468403620196102,4.415640155897613,-10.427060119649607,44.21194774682972,38.64736814509734
0,50.0,61.139,16.19,15.664,0.2796323920401247,1.8888787935728961,20.759402850987396,-30.408300575742544,-7.480386539142128
0,51.0,61.347,17.254,16.075,1.0074064552471869,2.1943576818359225,-9.24490981228799,4.153493624116822,-1.8896520510880581
0,52.0,86.991,21.95,39.657,1.0186472838324268,-1.8498272383191516,-38.99043027224808,81.0276967236111,41.206086496876296
0,53.0,87.893,21.221,39.641,0.11108498028821058,2.4055718567768523,79.51869435866973,-95.71890961170668,-13.683558415971888
0,54.0,88.795,20.492,39.625,-0.27963442008271966,2.806910197017818,-36.70072346820675,33.53470161056611,-0.6387460807055447
0,55.0,20.37,12.018,12.931,0.23862590853586285,-1.0135786587795126,34.92599336921436,-39.249619868017966,-5.098579249047255
0,56.0,20.582,12.322,14.03,0.148133431332222,2.41585957630332,-68.08961746667629,144.1565511529239,78.63092669388315
0,57.0,20.793,12.627,15.129,0.3633602387881676,2.846831401845477,33.10073490347495,-82.80829917806314,-46.49737263395454
0,58.0,78.614,47.564,8.187,0.8013525016149834,9.357917407948026,-47.74272064107981,-90.11369829228882,-127.69714902380562
0,59.0,77.856,46.738,7.89,0.4462412225703177,3.4951913944013726,92.61862519953253,184.86801130882947,281.4280691253337
0,60.0,77.098,45.912,7.592,0.7804850829449616,7.1657381622484,-43.85588098464731,-93.51765152043373,-129.4273092598877
0,61.0,69.208,40.063,11.402,0.5191939538628549,11.69628730564893,-33.14158502642976,-96.24692233668449,-117.17302610360247
0,62.0,69.276,38.935,11.139,0.3073454979159353,5.363078151351686,65.53786977138738,186.8908697472418,258.0991631678968
0,63.0,69.343,37.807,10.876,0.583167768817657,7.02485817833993,-31.615428109720018,-86.96002625809253,-110.96742842065495
0,64.0,47.622,25.735,41.605,0.720718173035435,6.946272921230559,20.312233017185758,-92.33094665684231,-64.35172254539057
0,65.0,47.696,26.312,40.601,0.9339343310341632,3.485254862535688,-27.598534566226554,184.3926688095444,161.2133234368877
0,66.0,47.769,26.89,39.598,2.4594896750178847,6.206671491194189,12.618205213183458,-86.76490656734528,-65.48054018794974
0,67.0,62.076,55.244,39.287,1.6308180753779016,6.747547261627549,-20.853306478773774,-86.45141856077915,-98.92635970254747
0,68.0,61.201,55.847,39.754,0.9524652715830385,3.6493012599527024,35.25380640144112,176.62139785329452,216.47697078627138
0,69.0,60.327,56.45,40.221,2.475575278224291,7.074513064651334,-11.654639548573748,-87.81399164846174,-89.91854285415985
0,70.0,88.579,37.839,11.961,-0.0830088838389221,5.808033046495881,-71.00110279754306,35.65550978817407,-29.62056884671202
0,71.0,88.122,38.844,12.316,0.42629172622577566,3.811297221819535,130.44125855599728,-58.49564883401187,76.18319867003072
0,72.0,87.665,39.85,12.671,0.5140027708052788,7.240907402621543,-57.794367160322494,23.949473694474314,-26.08998329242136
0,73.0,95.109,63.087,24.964,0.20552209895111542,2.4290550397557658,-28.91226187068099,-11.736508253548912,-38.014192985523025
0,74.0,96.176,62.822,24.593,0.09800431186186519,0.9837410019798336,57.68339776417113,86.73836205628962,145.50350513430246
0,75.0,97.242,62.556,24.222,0.1734633012315643,1.0249046235741641,-28.386693462199773,-59.741838761188525,-86.93016429858257
0,76.0,74.566,43.463,13.942,0.7531765577489495,4.578032419078303,-42.60228037023223,-8.157301420225405,-45.42837281363039
0,77.0,75.192,44.201,14.582,0.5141218249312047,1.6533749976007686,92.10500509488742,74.13499115623003,168.40749307364942
0,78.0,75.817,44.939,15.222,0.899990611897021,1.9330707326102834,-48.40088689226833,-46.57838774839385,-92.14621329615488
0,79.0,41.512,25.634,1.435,0.5449231211825937,4.46415270959024,16.760657464516065,-81.40244308742282,-59.63270979213392
0,80.0,40.917,26.418,2.048,0.29389679782818745,2.454806024582709,-34.90098498854963,154.81313240970442,122.66085024356569
0,81.0,40.322,27.203,2.661,1.1512952311096933,4.785947141802076,17.72729120257204,-69.69309568192112,-46.02856210643731
0,82.0,34.498,31.445,40.542,0.83160616518124,8.75271980742802,29.983637462761443,-110.05114615802347,-70.48318272265277
0,83.0,34.799,31.804,39.481,0.556974400870202,4.018648455704525,-57.55448540700393,216.67922285956874,163.70036030913954
0,84.0,35.101,32.163,38.42,1.9965146426598632,8.124519248594599,28.573979203322647,-102.97988322191799,-64.28487012734088
0,85.0,56.393,14.497,7.403,1.3943920935664114,2.3130433910116173,-12.495953711614092,-46.73931148996787,-55.52782971700393
0,86.0,56.67,14.748,8.501,0.26710071199502783,0.7642817558249181,25.179996473794215,82.70426423615628,108.91564317777043
0,87.0,56.947,15.0,9.599,0.37662215947620503,1.476124418300198,-8.824134117327059,-35.60054187387863,-42.57192941342929
0,88.0,56.795,55.19,26.376,0.07330469629381241,0.957233662486175,-19.76475181760787,-77.0135813134584,-95.74779477228628
0,89.0,56.739,54.361,27.185,0.03654217353300946,0.6542862748827686,36.431616027072735,153.7866575588531,190.90910203434163
0,90.0,56.684,53.531,27.994,0.10884591887337419,2.729045903661525,-16.58003746301023,-76.32522512201602,-90.06737076249135
0,91.0,27.711,14.867,10.666,0.33788872270168085,6.202915859455213,34.36797924084568,-91.56350219422407,-50.6547183712215
0,92.0,26.777,14.522,10.071,1.0191171509569614,3.2996204387139665,-64.90479086452984,185.2675655818486,124.68151230698969
0,93.0,25.844,14.177,9.475,1.5096214213491892,8.672809681866955,33.41712322694427,-95.57532962560417,-51.97577529544375
0,94.0,48.177,38.405,17.499,0.0370929819858612,0.053760175435137426,2.2300003782420594,-65.3547975506778,-63.03394401501475
0,95.0,49.089,38.616,16.813,0.016593940647673305,0.03653237910276925,-1.732324311488599,129.36957695009255,127.6903789583544
0,96.0,50.001,38.826,16.127,0.03821142583320564,0.11276503886090146,-0.45851157645360835,-64.07127898724815,-64.37881409900766
0,97.0,60.824,19.011,1.034,0.5627782265577597,9.256403719158072,-8.833398748285298,-76.98684919761396,-76.00106600018343
0,98.0,60.867,20.104,0.646,0.9630770018591173,3.6949980515031653,23.38136921945754,157.44845741476743,185.48790168758725
0,99.0,60.911,21.196,0.258,1.4515109262190014,7.561606727622361,-14.643658840731606,-81.22517894049912,-86.85572012738936
0,100.0,27.763,22.196,4.531,0.8722066536644486,4.688121754273243,33.93985541922829,-94.55768546382396,-55.05750163665798
0,101.0,28.017,22.868,5.442,0.6744896098579104,2.4007363532768626,-69.18061994531166,212.57455648661764,146.46916250444076
0,102.0,28.271,23.539,6.353,0.8955642838531442,4.328130165974184,33.38887683460926,-110.79923465703166,-72.18666337259506
0,103.0,78.296,29.991,42.748,0.18544328929777332,0.08252822565102495,-18.562842142339107,42.70908050775586,24.414209880365547
0,104.0,78.159,31.057,42.309,0.11017159270250919,1.6676043442036903,41.22458395360687,-5.708431880899915,37.293928009613154
0,105.0,78.022,32.122,41.87,0.3227331732308882,1.591257645637645,-22.80823304889838,-10.47646721727057,-31.370709447300417
0,106.0,27.794,9.926,18.007,0.1564918993339045,0.028527762494444366,27.903619380232872,-28.930618031922197,-0.8419789898609764
0,107.0,26.813,9.322,18.137,0.05901816705759683,2.1834896028981587,-56.88400908956265,127.2136366112868,72.5721352916799
0,108.0,25.831,8.718,18.267,0.11007527777551408,2.252176173697907,29.294943976561957,-76.2009882614364,-44.543792833401014
0,109.0,58.422,47.36,19.87,2.0908040908470156,6.448817003962121,-14.362751535462854,-74.90943251990514,-80.73256296055885
0,110.0,59.532,47.695,19.921,0.7970723771457349,3.0977437160712618,41.9282419326116,151.29967547336818,197.12273349919678
0,111.0,60.641,48.029,19.973,1.0151054362612784,7.945625492160959,-25.112188556962003,-74.08365782773602,-90.23511545627579
0,112.0,67.815,36.315,50.807,3.0584679337145313,8.86354258507774,11.684460756419025,-96.33042541841223,-72.72395414320093
0,113.0,67.063,35.433,50.752,0.9962259584977573,4.175179182892142,-19.60273172471579,198.91366902515327,184.48234244182737
0,114.0,66.312,34.551,50.698,1.2218887114797452,7.694851462880546,8.370323403081358,-98.92073309132476,-81.63366951388312
0,115.0,94.276,49.363,35.601,0.16100149328073995,1.7116404136140697,-41.95290466958053,-15.751783796169143,-55.83204655885486
0,116.0,95.301,49.881,35.766,0.08445332428298684,1.8648026340672907,80.9739247354466,8.132118702960298,91.05529939675718
0,117.0,96.326,50.398,35.932,0.24211285431648635,-11.900736824177628,-38.720400003140504,42.212696993568834,-8.16632697943281
0,118.0,36.865,7.398,17.354,0.4222224482028105,4.479204517179028,24.878504751351542,-72.16860315317557,-42.38867143644219
0,119.0,36.045,6.6,17.545,0.3959905076111443,3.820945240399654,-52.560586481278676,156.78904690612993,108.44539617286205
0,120.0,35.225,5.802,17.735,1.2196075727749591,7.137976103560636,28.689344593526165,-82.41915891165287,-45.37223064179111
0,121.0,62.479,42.336,4.065,0.09009119285562235,1.698255481961349,-18.576244614767013,-83.97701487006051,-100.76491281001056
0,122.0,62.802,41.252,4.322,0.041041224877085,1.8676058851714832,38.14476487325415,140.32672158961248,180.38013357291518
0,123.0,63.124,40.167,4.578,0.0907333527534516,-4.4658210395690885,-19.565642060184484,-35.36658043735506,-59.30731018435518
0,124.0,78.065,44.561,12.885,1.7378753286571451,4.9659404177741875,-49.2550444736573,-59.69631631216116,-102.24754503938712
0,125.0,78.494,44.68,11.814,0.5584698834844498,3.1563605733301063,100.74888385492129,137.16630727402273,241.63002158575858
0,126.0,78.924,44.8,10.743,1.615935904825651,7.435977580102057,-49.1816324555265,-75.29146137075476,-115.42118034135355
0,127.0,35.989,22.572,32.973,1.2431288207284759,4.408814562838411,23.697847657406154,-80.67324491463694,-51.323453873663894
0,128.0,37.102,22.385,33.241,0.5642794319822122,0.9236545446946072,-40.420079435805356,158.80239627387505,119.87025081474651
0,129.0,38.215,22.198,33.508,0.7798202595718358,1.0678791183892746,17.1192022024518,-78.34011543094996,-59.373213850537056
0,130.0,85.635,28.18,18.253,1.012742204131325,5.06145455310966,-46.115474475855876,52.968465742815425,12.927188024200532
0,131.0,86.584,28.636,17.766,0.5684428719941572,2.1213038852148625,97.71630222164315,-125.16518429438723,-24.75913531553506
0,132.0,87.533,29.093,17.28,0.5845863840926843,3.750019986619207,-50.96580228388311,76.2716938084621,29.640497895290885
0,133.0,77.668,23.882,38.643,0.5608675513804116,7.857899050763479,-15.747942544014434,-22.97789644615071,-30.307072388021254
0,134.0,77.038,22.908,38.644,0.2795981106316743,4.295493296706599,29.031852932588396,47.37739004683407,80.98433438676074
0,135.0,76.407,21.934,38.645,0.5163201023913433,10.111781537637887,-13.937379814275044,-24.184239007959004,-27.49351718220482
0,136.0,58.817,32.012,0.116,2.7008634781173986,9.45101447924912,-1.7767573927205105,-104.67523154715128,-94.30011098250527
0,137.0,59.972,32.043,0.214,1.0338194036186523,4.541902286901991,13.320953681870058,214.7943882644406,233.6910636368313
0,138.0,61.128,32.074,0.311,1.317181412552752,8.94179292232166,-11.081606441948669,-108.05450981435162,-108.87714192142587
0,139.0,75.745,58.195,38.782,1.833835143353238,0.685794385649675,-26.971927647590707,-74.36288034747274,-98.81517846606053
0,140.0,75.92,59.336,38.67,1.222700258174617,0.6991508396700323,54.0564374121629,149.891116654111,205.86940516411855
0,141.0,76.095,60.478,38.558,0.7519836908942694,2.8194493928356232,-27.505989073404955,-72.26790165950057,-96.20245764917563
0,142.0,61.122,36.283,13.823,1.6061601824084495,1.9952232611347112,-21.72651091714858,-48.94039126104679,-67.06551873465222
0,143.0,60.983,35.982,14.935,0.829741765315248,1.7267674344413098,41.11964217759191,85.48346440180431,129.15961577915277
0,144.0,60.843,35.681,16.046,1.3495290408115244,2.6845609977189673,-17.470890833933012,-38.08487014658088,-51.5216709419834
0,145.0,68.419,13.874,32.949,0.24383078533344352,2.5154172330320024,-4.776744290407473,-71.47625876556394,-73.49375503760596
0,146.0,67.82,14.663,33.552,0.06445772740161831,1.9961037487779394,8.971318519063592,153.04335632753143,164.07523632277457
0,147.0,67.221,15.452,34.155,0.11911487215443492,6.178195786539515,-3.935483767411868,-75.14036200113141,-72.77853510984933
0,148.0,20.377,24.109,11.713,0.1395966808100608,2.976065152832442,22.126660463119435,-94.35243397578846,-69.11011167902652
0,149.0,21.366,23.525,11.873,0.05894673252647173,2.3888109938800888,-43.172759527730186,163.66992288338668,122.94492108206305
0,150.0,22.355,22.94,12.033,0.14491927319735864,-4.187902376756209,21.11333005101042,-43.3720690692662,-26.301722121814635
0,151.0,38.01,36.637,41.74,0.5328309975565079,5.932517189578291,32.94523383246487,-104.6486969647099,-65.23811494511023
0,152.0,37.76,35.864,40.913,0.7096161405078317,4.219838787804874,-71.45732903543187,216.06096068489668,149.5330865777775
0,153.0,37.511,35.091,40.085,1.1958451822942553,8.086189140875106,41.37620174178823,-110.28985799695988,-59.63162193200229
0,154.0,41.912,52.77,20.726,0.16045241622206044,2.5361037191424467,8.153191315252313,-49.38717304999731,-38.537425599380484
0,155.0,42.078,52.442,19.626,0.10219477017102693,2.106791983275234,-15.489420724830282,70.98306628019184,57.702632308807814
0,156.0,42.245,52.114,18.526,0.25872005209087673,2.6682513137950195,7.630317659918096,0.21528442029678765,10.77257344610078
0,157.0,86.797,25.844,21.484,0.6103890317727193,4.55814611378701,-50.47207454204651,76.59117914598774,31.28763974950096
0,158.0,86.695,26.992,21.347,0.5853987351263273,2.6050745383287506,102.17864895428791,-143.26365431512565,-37.89453208738266
0,159.0,86.593,28.139,21.21,1.0907967465141013,5.11097938173321,-50.52082122699203,69.04611156445188,24.72706646570716
0,160.0,63.396,60.759,20.703,0.2846229034395373,4.668484269160055,-62.987480450515,-96.11979071838914,-154.15416399630453
0,161.0,64.537,60.565,20.788,0.29168504924700817,3.0607201895451728,145.76089397183023,203.8249942562265,352.9382934668489
0,162.0,65.677,60.372,20.874,0.6484409387483395,3.8168595094870796,-81.4798485190399,-105.27974463264015,-182.29429270344463
0,163.0,48.642,29.149,36.995,0.8749571480430468,2.891194937151143,4.83620797963756,-61.1290428350952,-52.52668277026345
0,164.0,49.711,29.371,37.387,0.34183615347244417,2.2058135282428086,-10.544674595453914,97.01805824830245,89.0210333345638
0,165.0,50.78,29.593,37.778,0.4304514910480395,-2.9680488397809803,6.0614705923812116,-7.202026836691623,-3.678153593043352
0,166.0,31.074,23.054,24.389,0.8053675970402344,3.6120853624055225,19.125691017340362,-68.39480153112598,-44.85165755433986
0,167.0,30.64,24.12,24.536,0.4470691430378863,2.5108179324372633,-42.2478421387869,113.8207657578012,74.53081069448945
0,168.0,30.207,25.186,24.682,0.5728090255798292,5.168471372275546,23.5777096214272,-29.23485209471257,0.08413792457000469
0,169.0,96.805,48.873,16.474,0.09384407714124808,5.172907707442081,-37.412592371896295,-16.633763454542585,-48.77960404185555
0,170.0,96.896,49.347,17.529,0.016879199086170006,3.552707469040253,73.51284386698029,70.75591310329087,147.8383436383976
0,171.0,96.987,49.821,18.584,0.017723397674600027,7.8158640423703805,-36.258002862184384,-52.089144622233746,-80.51356004437315
0,172.0,95.625,43.532,50.701,1.1102378685464125,1.799031386648424,-38.2319958312346,-31.188373447658574,-66.51110002369833
0,173.0,96.14,42.606,51.173,0.32211623626098745,2.0231035543639413,76.6217151491648,64.56631309765245,143.53324803744218
0,174.0,96.655,41.681,51.646,0.46005758523614626,3.669449460956223,-37.64035228187942,-34.57810572598663,-68.08895096167369
0,175.0,46.359,15.74,40.542,2.2412327784392065,9.062942755972564,12.105505463176648,-100.42960744915436,-77.01992645156594
0,176.0,46.727,16.029,39.48,1.6173084723464715,4.930817597546532,-19.211256311042362,184.69326590260633,172.03013566145697
0,177.0,47.096,16.317,38.419,2.94900121818892,8.987452131339495,7.931592998957515,-80.72005845240508,-60.85201210391915
0,178.0,72.901,47.701,-0.607,1.8866164156765173,2.9326225235159984,-32.90172370717865,-154.9993076101645,-183.08179237815062
0,179.0,73.781,47.407,0.088,0.8202770879415201,2.5199618015102487,74.67662514518021,275.6529144299729,353.66977846460486
0,180.0,74.662,47.112,0.784,1.5245401925347926,-4.650634865859617,-38.652908088460066,-97.69266837972151,-139.4716711415064
0,181.0,78.678,57.532,36.541,1.3172845546503706,0.2509824565120998,-30.734392462318095,-62.4152117461539,-91.58133719730952
0,182.0,78.945,58.646,36.724,0.8485753951443626,0.22767673813134837,58.11047637496834,125.64163532912858,184.82836383737262
0,183.0,79.212,59.76,36.907,1.7592544568642972,1.0563984217909757,-29.208806046954763,-61.93940791968187,-88.33256108798136
0,184.0,66.583,30.585,40.218,0.22888312148121454,4.523615837350276,-5.443542762748599,-67.1919905906116,-67.8830343945287
0,185.0,66.495,29.558,40.751,0.0714060009997155,2.4210704666974996,9.0989491062776,139.34314713049568,150.9345727044705
0,186.0,66.407,28.532,41.284,0.10545491975637321,3.2415096707676385,-3.422640049826632,-71.04576216136716,-71.12143762066978
0,187.0,84.941,34.14,3.552,0.5680940040200723,0.1684902901074805,-45.962316055317885,-62.32307506842647,-107.54880682961681
0,188.0,84.042,34.327,4.261,0.4809730809061443,0.10691894092998364,92.30197894139721,117.94257583531439,210.83244679854772
0,189.0,83.143,34.514,4.97,1.11661092999404,0.3080545190509151,-44.208281855324564,-55.51560815900181,-98.2992245652814
0,190.0,73.125,35.537,20.055,0.045949447702915217,2.2986764132175908,-31.066271550881652,-18.848007510239388,-47.569653200200534
0,191.0,72.077,35.298,19.619,0.03009312522899274,2.114052708899745,59.23818138200486,7.69676285465258,69.07909007078618
0,192.0,71.029,35.059,19.182,0.09636887165299593,-5.8925429292341835,-28.306972761039475,42.96026146276925,8.857114644148588
0,193.0,56.772,58.382,39.886,1.7329347305236462,8.831302313854252,-10.977899135519875,-98.10665971105608,-98.52032180219805
0,194.0,56.947,58.41,41.032,0.8252545233255125,4.617909387677267,26.340568337965028,192.8070752395221,224.59080748848993
0,195.0,57.121,58.438,42.179,1.254040295066031,1.0728182147177168,-13.854981255266235,-93.62677425287836,-105.15489699836085
0,196.0,65.174,55.445,35.671,1.3485148180643056,2.0368708242927536,-34.02553290259699,-55.84860424171733,-86.48875150195727
0,197.0,64.994,56.582,35.525,0.5143487533006224,1.839250155728279,66.89601233218333,86.94359567960663,156.19320692081885
0,198.0,64.814,57.718,35.378,0.9672455540386607,0.7647894567507758,-33.73956476565035,-9.000424063517304,-41.00795381837821
0,199.0,22.619,29.847,9.13,0.25459463638057495,0.9927468529881983,30.28796074007524,-130.06668769391533,-98.53138546447131
0,200.0,23.261,30.812,9.073,0.16498499087830154,0.7034381539423846,-59.130864511851804,267.8194261826786,209.55698481564752
0,201.0,23.902,31.777,9.016,0.5940541089954119,2.4261538369627575,29.12942190411967,-132.2822446717199,-100.13261482164205
0,202.0,61.072,51.337,36.374,0.5340564935460721,3.0063457370720865,-18.942398463021146,-21.044472146208527,-36.44646837861151
0,203.0,61.999,51.989,36.128,0.34398766164653505,2.097393067895516,44.802241522266804,99.44365301743525,146.6872752692441
0,204.0,62.927,52.64,35.882,1.3400606210802248,2.6771117138815894,-26.629909439863134,-58.61783765017562,-81.23057475507694
0,205.0,68.846,61.139,38.78,0.5824940308866825,4.6822883040282175,-30.03555567651099,-78.62509360136772,-103.3958669429638
0,206.0,69.868,61.493,38.36,0.4208509862690951,1.7006565557021007,64.02191843363319,154.3497291884397,220.49315516404408
0,207.0,70.889,61.847,37.94,1.3796123838526502,-0.8998069936967189,-32.58547329815996,-74.53634374040317,-106.64201164840719
0,208.0,30.213,30.706,13.266,0.16830285599909175,5.471303776436418,22.62993732865272,-92.62580293642249,-64.35625897533426
0,209.0,30.145,31.05,14.372,0.08471485056778087,3.1674539516633007,-44.56365063904158,152.66462617672184,111.35314433991134
0,210.0,30.076,31.395,15.478,0.20523947674051765,4.2278642358235805,22.0075807944205,-45.83505022698838,-19.39436572000378
0,211.0,92.558,60.569,19.372,0.08574165309518635,4.884252667977791,-33.65817868259372,-82.41330110938657,-111.1014854709073
0,212.0,93.358,61.305,19.777,0.06608036884238505,1.9502165146366046,64.10862878505172,152.5203693013826,218.64529496991332
0,213.0,94.158,62.04,20.182,0.3200433639402144,2.9391148897714143,-30.196482197170358,-69.68507930569194,-96.62240324915066
0,214.0,57.396,49.151,43.52,0.9786716851222887,2.6507357527228255,0.4581130984545531,-100.2476260482926,-96.16010551199294
0,215.0,58.141,48.636,42.795,0.2257089733171918,2.1581678031952882,3.5432255599181737,205.43252381702385,211.3596261534545
0,216.0,58.887,48.121,42.071,0.2659328597689054,4.306167669978962,-4.063930043556283,-101.50039463334173,-100.99222414715014
0,217.0,103.064,53.543,33.065,0.10786099993278715,3.4973499356209996,-29.627577660505494,-24.503618860517374,-50.52598558546909
0,218.0,103.758,53.26,32.179,0.0408474652221945,2.077998421658722,59.206862610138,116.2100755005082,177.53578399752712
0,219.0,104.452,52.977,31.294,0.06941400048813795,2.4785747102170888,-29.62205656508766,-71.95720006623783,-99.03126792062027
0,220.0,38.21,12.581,24.454,0.2994359344423369,-0.6534037109536459,11.790367923352024,16.080373365483766,27.51677351232448
0,221.0,38.631,13.65,24.615,0.4167556496729092,1.603579907299351,-22.91044721473487,35.293767265501735,14.403655607739125
0,222.0,39.052,14.719,24.777,0.8775158386095718,1.575350258856035,13.607533882649294,-31.929483326582297,-15.869083346467395
0,223.0,43.728,4.125,10.834,1.7184402240280083,8.005988253814465,12.66221850278319,-69.04543300490992,-46.65878602428426
0,224.0,43.948,4.345,11.952,0.7891245882328647,4.8070585661090925,-30.599150606730852,138.5263673885409,113.523399936152
0,225.0,44.167,4.565,13.069,1.4162345854232858,9.59780608009903,14.735704123746387,-65.938599574104,-40.1888547848353
0,226.0,68.492,53.952,51.189,0.8727430571194439,10.370153667072215,2.1096377615759923,-94.52580624484756,-81.17327175907991
